tag,category,count,genre,ja,memo
fur-trimmed_sweater,0,145,,ファートリムセーター,
tying_another's_hair,0,145,,他人の髪を結ぶ,
blade_to_throat,0,145,,刃から喉まで,
stuffed_duck,0,145,,アヒルのぬいぐるみ,
checkered_jacket,0,145,,チェックのジャケット,
herb_bundle,0,145,,ハーブバンドル,
gamecube_controller,0,145,,ゲームキューブコントローラ,
emoji_censor,0,144,,絵文字検閲者,
cellphone_strap,0,144,,携帯ストラップ,
cum_on_object,0,144,,オブジェクトに射精,
hip_flask,0,144,,ヒップフラスコ,
image_in_thought_bubble,0,144,,吹き出し内のイメージ,
ribbon-trimmed_underwear,0,144,,リボントリムの下着,
aqua_tongue,0,144,,アクアタン,
comic_x-eros,3,144,,コミックゼロス,
grey_hood,0,144,,グレーのフード,
scientific_name,0,144,,学名,
blue_swim_trunks,0,144,,青い水泳パンツ,
pink_bandeau,0,144,,ピンクのバンドー,
poem,0,144,,詩,
dog_nose,0,144,,犬の鼻,
opening_eyes,0,144,,目を開ける,
looking_at_creature,0,144,,生き物を見ている,
gold_ribbon,0,144,,ゴールドリボン,
card_holster,0,144,,カードホルスター,
white_loincloth,0,144,,白いふんどし,
platform_shoes,0,144,,プラットフォームシューズ,
looking_at_bulge,0,144,,膨らみを見ている,
dango_hair_ornament,0,144,,お団子髪飾り,
raccoon_hair_ornament,0,144,,アライグマの髪飾り,
ear_tufts,0,143,,耳房,
purple_overalls,0,143,,紫色のオーバーオール,
bat_earrings,0,143,,コウモリのイヤリング,
kamen_rider_decade,4,143,,仮面ライダーディケイド,
holding_sandwich,0,143,,サンドイッチを保持,
mofumofu_channel,3,143,,もふもふチャンネル,
chanel,3,143,,シャネル,
breast_biting,0,143,,胸を噛む,
chipmunk_ears,0,143,,シマリスの耳,
detached_horns,0,143,,剥がれた角,
kissing_shoulder,0,143,,肩にキス,
can_to_cheek,0,143,,缶を頬に当てる,
eating_flower,0,143,,花を食べる,
skull_head,0,143,,頭蓋骨の頭,
grey_tube_top,0,143,,グレーのチューブトップ,
tarpaulin,0,143,,防水シート,
see-through_headwear,0,143,,シースルーの帽子,
round_bag,0,143,,ラウンドバッグ,
black_tongue,0,143,,黒い舌,
radio_tower,0,143,,電波塔,
ankle_belt,0,143,,アンクルベルト,
german_army,0,143,,ドイツ軍,
collared_bodysuit,0,143,,襟付きボディスーツ,
water_tower,0,143,,給水塔,
jurassic_park,3,143,,ジュラシックパーク,
adjusting_bow,0,143,,リボンを直す,
quiff,0,143,,クイフ,
broken_helmet,0,143,,壊れたヘルメット,
black_snake,0,143,,黒蛇,
forced_partners,0,143,,強制的なパートナー,
digital_camera,0,142,,デジタルカメラ,
standing_on_three_legs,0,142,,三本足で立っている,
purple_tube_top,0,142,,紫色のチューブトップ,
broken_egg,0,142,,割れた卵,
knife_in_head,0,142,,頭にナイフが刺さる,
lich,0,142,,リッチ,
giraffe_girl,0,142,,キリンの女の子,
gii,4,142,,ギイ,
mikan_box,0,142,,みかん箱,
antler_ribbon,0,142,,アントラーリボン,
plaid_hairband,0,142,,チェック柄のヘアバンド,
paper_background,0,142,,紙の背景,
floral_dress,0,142,,花柄のドレス,
on_plate,0,142,,皿の上に,
white_negligee,0,142,,白いネグリジェ,
green_light,0,142,,緑色の光,
pink_nose,0,142,,ピンクの鼻,
no_ahoge,0,142,,アホ毛はない,
borrowed_weapon,0,142,,借りた武器,
pump,0,142,,ポンプ,
frog_hat,0,142,,カエルの帽子,
coaster,0,142,,コースター,
polka_dot_neckerchief,0,142,,水玉模様のネッカチーフ,
shirt_rolled_up,0,142,,シャツをまくり上げた,
polka_dot_apron,0,142,,水玉エプロン,
mini_chef_hat,0,141,,ミニシェフハット,
sleeping_on_desk,0,141,,机の上で寝ている,
team_skull_uniform,0,141,,チームスカルユニフォーム,
food-themed_hat,0,141,,食べ物をテーマにした帽子,
hopping,0,141,,ホッピング,
ursus_empire_logo,0,141,,ウルスス帝国のロゴ,
taking_cover,0,141,,身を隠す,
hand_in_bikini,0,141,,ビキニに手を入れる,
rondel,0,141,,ロンデル,
star_guardian_jinx,4,141,,星の守護者のジンクス,
holding_finger,0,141,,指を握る,
february,0,141,,2月,
brown_headband,0,141,,茶色のヘッドバンド,
storage_room,0,141,,保管室,
spiral-only_eyes,0,141,,螺旋のみの目,
white_spider_lily,0,141,,白い曼珠沙華,
see-through_shorts,0,141,,シースルーショーツ,
social_network,0,141,,ソーシャルネットワーク,
denim_overalls,0,141,,デニムオーバーオール,
inverted_cross_earrings,0,141,,逆クロス イヤリング,
character_select,0,141,,キャラクターセレクト,
wooden_pencil,0,141,,木鉛筆,
omnitrix,0,141,,オムニトリックス,
ominous_shadow,0,141,,不気味な影,
receding_hairline,0,141,,生え際の後退,
antlers_through_hood,0,141,,フード越しの角,
shutter_shades,0,141,,シャッターシェード,
lamellar_armor,0,141,,層状の鎧,
ss_insignia,0,140,,SSの記章,
666,0,140,,666,
backflip,0,140,,バックフリップ,
biting_own_tail,0,140,,自分の尻尾を噛む,
cardigan_on_shoulders,0,140,,肩にかけるカーディガン,
sitting_on_hand,0,140,,手に座っている,
bird_costume,0,140,,鳥の衣装,
arms_on_head,0,140,,腕を頭の上に置く,
raccoon_boy,0,140,,アライグマの男の子,
yamaha_trb,0,140,,ヤマハTRB,
pig_nose,0,140,,豚の鼻,
wrist_extended,0,140,,手首を伸ばした状態,
holding_vial,0,140,,バイアルを保持,
gibbous_moon,0,140,,凸月,
silver_bracelet,0,140,,シルバーブレスレット,
privacy_screen,0,140,,プライバシー画面,
removing_bra_under_shirt,0,140,,シャツの下のブラジャーを外す,
see-through_cape,0,140,,シースルーケープ,
shaving_crotch,0,140,,剃毛股間,
shorts_lift,0,140,,ショーツリフト,
knights_of_the_round_uniform,0,140,,ナイツ・オブ・ラウンドのユニフォーム,
grabbing_own_hair,0,140,,自分の髪を掴む,
pearl_clan_outfit,0,139,,真珠一族の衣装,
aircraft_catapult,0,139,,航空機のカタパルト,
modakawa_dress,0,139,,モダカワドレス,
brown_arm_warmers,0,139,,茶色のアームウォーマー,
osmanthus_blade,0,139,,キンモクセイの刃,
mexican_standoff,0,139,,メキシカン・スタンドオフ,
legs_behind_head,0,139,,足を頭の後ろに置く,
label,0,139,,ラベル,
hoof_shoes,0,139,,ひづめの靴,
curled_tail,0,139,,カールした尾,
picket_fence,0,139,,ピケットフェンス,
creature_as_food,0,139,,食べ物としての生き物,
floating_castle,0,139,,浮かぶ城,
backless_bodysuit,0,139,,背中の開いたボディスーツ,
back_ribbon,0,139,,バックリボン,
sand_cat_print,0,139,,スナネコプリント,
green_shawl,0,139,,緑のショール,
mexican_clothes,0,139,,メキシコの服,
chocolate_on_legs,0,139,,足にチョコレート,
highleg_buruma,0,139,,ハイレグブルマ,
character_hat,0,139,,キャラクターの帽子,
knit_sweater,0,139,,ニットセーター,
september,0,139,,9月,
snake_armband,0,138,,蛇の腕章,
orange_clouds,0,138,,オレンジ色の雲,
rogue_titan,4,138,,ローグタイタン,
bruise_on_arm,0,138,,腕のあざ,
hands_under_legs,0,138,,足の下に手を置く,
january,0,138,,1月,
unworn_shoe,0,138,,履いていない靴,
buttoning,0,138,,ボタンをかける,
hover_vehicle,0,138,,ホバー車両,
character_snowman,0,138,,キャラクター雪だるま,
skipping,0,138,,スキップ,
pinstripe_camisole,0,138,,ピンストライプキャミソール,
plant_monster,0,138,,植物の怪物,
marlene_wallace,4,138,,マーリーン・ウォレス,
xbox_controller,0,138,,Xbox コントローラー,
unworn_neckerchief,0,138,,着ていないネッカチーフ,
pink_moon,0,138,,ピンクの月,
water_tank,0,138,,水槽,
branded,0,138,,焼印,
double_arm_hug,0,138,,両腕の抱擁,
grey_tongue,0,138,,灰色の舌,
applying_bandages,0,138,,包帯を巻く,
insect_hair_ornament,0,138,,昆虫の髪飾り,
^q^,0,138,,^q^,
radar_dish,0,138,,レーダーアンテナ,
computer_chip,0,138,,コンピューターチップ,
nipple_flick,0,138,,ニップルフリック,
kissing_ear,0,138,,耳にキス,
on_mecha,0,138,,メカについて,
fake_whiskers,0,138,,偽のひげ,
too_many_butterflies,0,138,,蝶が多すぎる,
landing_gear,0,138,,着陸装置,
red_lightning,0,138,,赤い稲妻,
kitchen_hood,0,138,,キッチンフード,
holding_snowman,0,138,,雪だるまを持って,
claw_hair_clip,0,137,,爪のヘアクリップ,
meandros_border,0,137,,メアンドロス縁取り,
m16a2,0,137,,m16a2,
spiral_background,0,137,,スパイラルの背景,
holding_stomach,0,137,,お腹を押さえる,
too_many_rabbits,0,137,,ウサギが多すぎる,
grey_leggings,0,137,,グレーのレギンス,
legs_on_table,0,137,,テーブルの上の足,
dance_studio,0,137,,ダンススタジオ,
alina_clover,4,137,,アリーナクローバー,
kettle_helm,0,137,,ケトルヘルム,
asymmetrical_skirt,0,137,,非対称スカート,
flight_goggles,0,137,,フライトゴーグル,
german_shepherd,0,137,,ジャーマンシェパード,
november,0,137,,11月,
fish-shaped_pupils,0,137,,魚の形をした瞳孔,
urn,0,137,,骨壷,
beach_house,0,137,,海の家,
musical_staff_print,0,137,,五線譜プリント,
winged_fusiliers,3,137,,翼のあるフューシャリア,
akira_slide,0,137,,アキラスライド,
latex_skirt,0,137,,ラテックススカート,
pikachu_tail,0,137,,ピカチュウのしっぽ,
lace_hairband,0,137,,レースのヘアバンド,
brown_outline,0,137,,茶色の輪郭,
hair_wagging,0,137,,髪を振る,
flaming_head,0,137,,燃えるような頭,
bandaged_ankle,0,137,,包帯を巻いた足首,
group_profile,0,137,,グループプロフィール,
slip_showing,0,137,,スリップショー,
jeff_the_land_shark,4,137,,陸のサメのジェフ,
smash_ball,0,137,,スマッシュボール,
mountain_dew,3,136,,マウンテンデュー,
movie_reference,0,136,,映画のリファレンス,
mass_effect_3,3,136,,マスエフェクト 3,
scary_sex,0,136,,怖いセックス,
clawed_feet,0,136,,爪のある足,
commander_shepard,4,136,,シェパード司令官,
strapless_kimono,0,136,,ストラップレスの着物,
transverse_flute,0,136,,横笛,
hands_on_own_shoulders,0,136,,自分の肩に手を置く,
assisted_masturbation,0,136,,オナニー補助,
cramped,0,136,,窮屈な,
midriff_tattoo,0,136,,へそタトゥー,
naked_bowtie,0,136,,裸の蝶ネクタイ,
hot_drink,0,136,,ホットドリンク,
ledge,0,136,,棚,
squeezing_cheeks,0,136,,頬を絞る,
winged_hair_tie,0,136,,翼のついたヘアゴム,
male_spitroast,0,136,,男性のスピトロスト,
squirting_liquid,0,136,,潮吹き液体,
chopsticks_in_mouth,0,136,,口の中に箸,
crown_print,0,136,,クラウンプリント,
frenulum_piercing,0,136,,小帯ピアス,
misaki_high_school_uniform,0,135,,岬高校の制服,
impossible_vest,0,135,,不可能なベスト,
peeing_in_cup,0,135,,カップでおしっこ,
power_drill,0,135,,電動ドリル,
sailor_moon_pose,0,135,,セーラームーンのポーズ,
grey_umbrella,0,135,,灰色の傘,
green_bandeau,0,135,,グリーンバンドー,
smith_&_wesson,0,135,,スミス&ウェッソン,
octopus_hair_ornament,0,135,,タコの髪飾り,
purple_bandana,0,135,,紫のバンダナ,
volkswagen_beetle,0,135,,フォルクスワーゲンビートル,
open_cockpit,0,135,,オープンコックピット,
purple_mask,0,135,,紫のマスク,
stapled,0,135,,ホッチキス留めされた,
feather_coat,0,135,,フェザーコート,
wicker_basket,0,135,,籐のバスケット,
moped,0,135,,原付,
arm_around_leg,0,135,,脚に腕を回す,
tickling_breasts,0,135,,胸をくすぐる,
thors_military_academy_class_vii_uniform,0,135,,トールズ士官学校viiクラスの制服,
sita_vilosa,4,135,,シタ ヴィローサ,
kino_makoto's_school_uniform,0,135,,木野まことの制服,
elbowing,0,135,,肘打ち,
rabbit_bag,0,135,,ウサギのバッグ,
ragnell,0,135,,ラグネル,
multishot_rocket_launcher,0,135,,マルチショットロケットランチャー,
winged_animal,0,135,,翼のある動物,
nakabayashi_yoshitaka's_maid_uniform,0,135,,中林義隆のメイド服,
floating_city,0,135,,水上都市,
fire_axe,0,135,,消防斧,
shiraishi_minoru,4,134,,白石実,
stuffed_dinosaur,0,134,,恐竜のぬいぐるみ,
walkway,0,134,,歩道,
spiked_thigh_strap,0,134,,スパイク付き太ももストラップ,
back_hair,0,134,,後ろ髪,
pimp,0,134,,ポン引き,
adjusting_shorts,0,134,,ショーツの調整,
clothes_shop,0,134,,洋服屋,
holding_belt,0,134,,保持ベルト,
see-through_pants,0,134,,シースルーパンツ,
yellow_visor,0,134,,黄色のバイザー,
holding_manga,0,134,,マンガを持っている,
thick_neck,0,134,,太い首,
zebra_girl,0,134,,シマウマの女の子,
tumblr_logo,0,134,,タンブラーのロゴ,
lagann,4,134,,ラガン,
toy_sword,0,134,,おもちゃの剣,
animal_cutout,0,134,,動物の切り抜き,
eevee_tail,0,134,,イーブイの尻尾,
star_pin,0,134,,スターピン,
food-themed_pillow,0,134,,食べ物をテーマにした枕,
cardigan_under_jacket,0,134,,ジャケットの下にカーディガン,
kjerag_logo,0,134,,ジェラーグのロゴ,
pedestrian_lights,0,133,,歩行者用信号機,
wavy_ends,0,133,,波状の端,
carrot_in_pocket,0,133,,ポケットの中のニンジン,
file_cabinet,0,133,,ファイルキャビネット,
object_in_panties,0,133,,パンツの中の物体,
planet_earrings,0,133,,惑星のイヤリング,
bikini_bottom_lift,0,133,,ビキニボトムリフト,
hands_on_another's_ass,0,133,,他人のお尻に手をかける,
chinese_peony,0,133,,中国の牡丹,
xxxholic,3,133,,xxxholic,
double-sided_axe,0,133,,両面斧,
musubi,4,133,,むすび,
testicles_on_face,0,133,,顔の上の睾丸,
vibrator_on_clitoris,0,133,,クリトリスのバイブレーター,
glowing_gem,0,133,,輝く宝石,
cow_print_sleeves,0,133,,牛のプリントの袖,
painttool_sai,0,133,,ペイントツールsai,
antelope_horns,0,133,,アンテロープの角,
leaf_wings,0,133,,葉の翼,
ribbed_gloves,0,133,,リブ付き手袋,
transformers_unicron_trilogy,3,133,,トランスフォーマー ユニクロン トリロジー,
shedding,0,133,,脱皮,
radiator,0,133,,ラジエーター,
amakano_~second_season~,3,133,,アマカノ ～セカンドシーズン～,
himation,0,133,,ヒマティオン,
extra_teeth,0,133,,余分な歯,
yellow_bird,0,133,,黄色い鳥,
envy,0,133,,妬み,
yellow_bandeau,0,133,,黄色のバンドー,
bald_spot,0,132,,禿げた斑点,
chinchilla_girl,0,132,,チンチラの女の子,
aqua_apron,0,132,,アクアエプロン,
zodiac_wheel,0,132,,黄道帯の車輪,
bat_tail,0,132,,コウモリの尻尾,
gradient_footwear,0,132,,グラデーションシューズ,
domino_high_school_uniform,0,132,,ドミノ高校の制服,
x-men_film_series,3,132,,映画「X-MEN」シリーズ,
buffering,0,132,,バッファリング,
fork_hair_ornament,0,132,,フォークの髪飾り,
akira_movie_poster,0,132,,アキラ映画のポスター,
grappling_hook,0,132,,グラップリングフック,
pearl_anklet,0,132,,パールアンクレット,
finger_touching,0,132,,指で触れる,
two-tone_beard,0,132,,ツートンカラーのひげ,
asymmetrical_shirt,0,132,,非対称シャツ,
mettaton_ex,4,132,,メタトンex,
standing_restraints,0,132,,立ち拘束,
heart_arrow,0,132,,ハートの矢,
holding_hands_is_lewd,0,132,,手をつなぐのはエッチ,
criss-cross_strings,0,132,,十字弦,
tail_around_arm,0,132,,腕に巻き付く尻尾,
yellow_leaves,0,132,,黄葉,
satin_bikini,0,132,,サテンビキニ,
rocket_ship,0,132,,ロケット船,
y_shaped_butt_crack,0,131,,Y字型のお尻の割れ目,
dropped_food,0,131,,食べ物を落とした,
gweon_sua,4,131,,グウェン・スア,
sketching,0,131,,スケッチ,
beard_over_mouth,0,131,,口の上のひげ,
varium,3,131,,バリウム,
long_toes,0,131,,長い足指,
lesbian_flag,0,131,,レズビアンの旗,
living_weapon,0,131,,生体兵器,
simulated_facial,0,131,,模擬フェイシャル,
brown_jumpsuit,0,131,,茶色のジャンプスーツ,
